"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic"
57.004,0.668908492743246,41,0,87.5005,1
42.709,-0.802666655011908,41,0,87.5005,1
52.719,0.227796250131785,41,0,150.0005,1
52.8,0.236134661252328,42,0,87.5005,1
52.719,0.227796250131785,42,0,87.5005,1
56.637,0.631128284332883,46,0,87.5005,1
52.694,0.225222666452605,39,0,150.0005,1
59.188,0.893736762956416,38,0,150.0005,1
52.327,0.187442458042242,45,0,87.5005,1
56.916,0.659849478192532,37,0,87.5005,1
58.502,0.823117626799716,35,0,150.0005,1
43.221,-0.749959661262301,40,0,62.5005,1
47.821,-0.276420264293171,27,1,150.0005,1
51.638,0.116514491844039,36,0,87.5005,0
54.192,0.379431800509074,39,0,150.0005,1
46.7,-0.391819756467604,40,0,62.5005,1
41.975,-0.878227071832635,37,1,37.5005,0
53.868,0.346078156026901,33,1,32.5005,0
51.701,0.122999922715573,38,1,7.5005,0
63.196,1.30633369840256,41,1,45.0005,0
39.426,-1.14062966376183,28,1,22.5005,0
49.218,-0.132608408300589,45,1,22.5005,0
30.276,-2.08256129034173,34,1,62.5005,0
40.832,-0.995891317644747,36,1,27.5005,0
40.947,-0.984052832720518,44,0,45.0005,0
47.616,-0.297523650462448,44,0,27.5005,0
37.751,-1.3130597702669,42,0,37.5005,0
48.448,-0.211874785619335,37,1,27.5005,0
48.01,-0.25696397167857,28,1,45.0005,0
29.204,-2.19291655850497,30,1,27.5005,0
43.529,-0.718253110334802,40,1,87.5005,0
50.576,0.00718865715247093,39,0,12.5005,0
55.299,0.493390085823167,34,1,12.5005,0
46.552,-0.407055371848351,43,0,150.0005,0
48.741,-0.181712384899345,33,0,45.0005,0
45.638,-0.501145591159174,35,1,37.5005,0
47.372,-0.322641827171245,46,0,87.5005,0
26.928,-2.42721561665753,39,1,45.0005,0
40.834,-0.995685430950412,25,1,62.5005,0
44.274,-0.641560316695237,37,1,32.5005,0
47.535,-0.305862061582991,43,0,150.0005,0
57.423,0.712041755206304,40,1,62.5005,0
43.429,-0.728547445051523,28,0,12.5005,0
59.415,0.917104902763371,34,1,37.5005,0
53.341,0.291827012069785,37,1,45.0005,0
50.487,-0.00197330074540992,32,1,27.5005,0
56.32,0.59849524328088,38,1,62.5005,0
40.008,-1.08071663571052,36,1,17.5005,0
52.302,0.184868874363062,36,1,17.5005,0
34.995,-1.59677163505971,41,1,12.5005,0
57.235,0.69268840593887,42,1,37.5005,0
64.591,1.44993966770081,49,0,12.5005,0
37.081,-1.38203181286892,29,1,17.5005,0
58.097,0.781425571196999,39,1,7.5005,0
50.789,0.0291155900990851,37,0,62.5005,0
22.382,-2.89519607287963,39,0,22.5005,0
46.283,-0.434747132236328,39,1,27.5005,0
40.473,-1.03284797927777,35,0,32.5005,0
57.605,0.730777444390735,44,0,22.5005,0
56.19,0.585112608149144,34,1,17.5005,0
55.316,0.495140122725009,31,1,17.5005,0
35.059,-1.59018326084101,42,1,17.5005,0
63.064,1.29274517657649,33,1,37.5005,0
39.092,-1.17501274171568,35,1,22.5005,0
55.037,0.46641892886536,32,0,45.0005,0
39.605,-1.1222028046189,34,1,17.5005,0
35.975,-1.49588715483585,30,1,32.5005,0
37.782,-1.30986852650471,43,1,12.5005,0
54.058,0.365637391988669,32,1,5,0
46.896,-0.371642860422833,34,1,12.5005,0
33.975,-1.70177384917025,28,1,12.5005,0
23.646,-2.76507568206028,31,1,17.5005,0
27.904,-2.32674290982234,48,1,27.5005,0
46.953,-0.365775089634302,42,1,22.5005,0
48.369,-0.220007310045544,38,0,37.5005,0
46.738,-0.387907909275251,32,1,7.5005,0
51.419,0.093969898814422,31,1,12.5005,0
32.414,-1.86246841409825,30,0,27.5005,0
43.291,-0.742753626960597,48,1,27.5005,0
55.621,0.526537843611006,31,1,27.5005,0
57.552,0.725321446990873,47,1,27.5005,0
38.022,-1.28516212318459,46,1,12.5005,0
53.418,0.299753649801659,41,1,17.5005,0
53.288,0.286371014669923,28,1,22.5005,0
52.106,0.16469197831829,46,0,62.5005,0
36.808,-1.41013534664557,39,0,45.0005,0
61.716,1.1539775445951,32,1,17.5005,0
64.879,1.47958735168496,41,1,22.5005,0
47.793,-0.279302678013853,33,1,17.5005,0
54.826,0.44469788261308,47,0,62.5005,0
37.922,-1.29545645790131,40,0,87.5005,1
53.622,0.320754092623769,49,1,45.0005,1
42.981,-0.774666064582429,39,0,150.0005,1
33.557,-1.74480416828614,43,0,150.0005,1
43.02,-0.770651274042908,41,0,87.5005,1
50.775,0.027674383238744,27,1,45.0005,1
39.511,-1.13187947925262,40,0,62.5005,0
43.73,-0.697561497554195,39,0,62.5005,1
62.374,1.22171426703112,40,1,150.0005,1
53.47,0.305106703854354,38,0,150.0005,1
43.846,-0.6856200692828,32,0,200.001,1
38.038,-1.28351502962991,39,0,62.5005,1
43.229,-0.749136114484964,43,1,22.5005,1
68.974,1.90114035833466,39,0,200.001,0
63.636,1.35162877115613,42,1,87.5005,0
68.54,1.85646294566409,36,0,62.5005,0
61.441,1.12566812412412,40,0,62.5005,0
68.094,1.81055021282752,46,0,87.5005,0
58.921,0.866250889262773,38,0,87.5005,0
41.063,-0.972111404449123,43,0,62.5005,0
51.688,0.1216616592024,42,0,87.5005,0
64.527,1.44335129348211,46,0,62.5005,0
39.803,-1.1018200218798,40,0,200.001,0
70.539,2.06224669665133,45,0,150.0005,0
55.909,0.55618552759516,35,0,200.001,0
63.488,1.33639315577539,37,0,150.0005,0
52.185,0.172824502744499,32,0,87.5005,0
48.995,-0.155564774718876,40,0,87.5005,0
55.75,0.539817535395575,40,0,87.5005,0
56.537,0.620833949616163,40,1,62.5005,0
56.343,0.600862940265726,40,0,87.5005,0
66.423,1.63853187971112,42,0,150.0005,0
59.703,0.946752586747525,33,0,150.0005,0
59.38,0.913501885612519,39,0,62.5005,0
56.858,0.653878764056835,38,0,200.001,0
43.861,-0.684075919075292,43,1,150.0005,0
49.396,-0.114284492504828,41,0,87.5005,1
62.011,1.18434583200943,36,0,62.5005,0
26.959,-2.42402437289534,39,0,87.5005,0
61.272,1.10827069845287,38,0,62.5005,0
66.759,1.6731208443593,39,0,150.0005,0
53.708,0.329607220480148,35,0,150.0005,0
45.822,-0.482204015280408,38,0,150.0005,0
40.177,-1.06331921003926,44,0,87.5005,0
55.314,0.494934236030675,30,0,87.5005,0
62.595,1.24446474675507,38,0,87.5005,0
66.035,1.59858986101025,36,0,150.0005,0
47.422,-0.317494659812885,32,1,45.0005,0
57.859,0.756925054571204,47,1,27.5005,0
44.892,-0.577941328145906,33,1,32.5005,0
39.929,-1.08884916013673,38,1,27.5005,0
59.004,0.87479518707765,43,0,87.5005,0
44.399,-0.628692398299337,51,0,87.5005,0
63.25,1.31189263914959,50,0,150.0005,0
63.788,1.36727615992555,37,0,200.001,0
46.842,-0.377201801169862,32,1,32.5005,0
46.329,-0.430011738266637,34,1,22.5005,0
47.639,-0.295155953477602,45,0,150.0005,0
49.617,-0.0915340127808763,32,0,87.5005,0
45.244,-0.541705269943051,41,1,45.0005,0
54.715,0.433271171077521,51,0,62.5005,0
40.688,-1.01071515963682,41,0,87.5005,0
72.713,2.28604553339282,40,0,87.5005,0
61.979,1.18105164490008,42,0,87.5005,0
43.78,-0.692414330195835,41,1,87.5005,0
28.715,-2.24325585526974,45,0,87.5005,0
64.727,1.46393996291555,46,0,62.5005,0
49.398,-0.114078605810493,32,0,87.5005,0
61.22,1.10291764440017,40,0,87.5005,0
51.492,0.101484763157628,37,1,62.5005,0
54.394,0.400226356636849,44,0,150.0005,0
45.549,-0.510307549057054,47,0,62.5005,0
66.492,1.64563497066566,36,0,62.5005,0
53.217,0.279062037021052,42,0,150.0005,0
65.023,1.49441119367704,45,0,62.5005,0
48.528,-0.203639317845959,46,0,150.0005,0
58.806,0.854412404338544,44,0,12.5005,0
61.648,1.14697739698773,40,0,150.0005,0
52.026,0.156456510544914,42,0,150.0005,0
52.481,0.203295733505991,37,1,200.001,0
60.984,1.07862301446871,45,0,200.001,0
57.963,0.767631162676593,44,0,150.0005,0
57.457,0.715541829009989,42,0,62.5005,0
40.358,-1.044686464202,39,0,87.5005,0
44.276,-0.641354430000902,39,0,87.5005,0
41.326,-0.945037304144149,44,0,150.0005,0
51.206,0.0720429658678086,36,0,87.5005,0
60.54,1.03291616832647,29,0,150.0005,0
52.024,0.15625062385058,34,0,27.5005,0
56.689,0.636481338385578,35,0,32.5005,0
62.947,1.28070080495793,39,1,62.5005,0
45.092,-0.557352658712466,50,1,17.5005,0
39.826,-1.09945232489495,29,1,17.5005,0
64.664,1.45745453204402,41,0,17.5005,0
58.27,0.799234770256925,45,1,62.5005,0
68.417,1.84380091396252,43,0,27.5005,0
61.587,1.14069785281053,46,1,5,0
48.455,-0.211154182189165,36,1,27.5005,0
41.291,-0.948640321295002,38,1,27.5005,0
47.347,-0.325215410850425,38,1,27.5005,0
56.274,0.593759849311189,31,1,17.5005,0
48.505,-0.206007014830805,28,1,22.5005,0
38.819,-1.20311627549232,31,1,32.5005,0
45.025,-0.564249862972669,34,1,27.5005,0
72.398,2.25361837903516,38,0,87.5005,0
62.753,1.26072979560749,37,0,62.5005,0
52.596,0.215134218430219,30,0,45.0005,0
54.382,0.398991036470842,35,0,87.5005,0
66.519,1.64841444103918,41,0,27.5005,0
52.548,0.210192937766194,43,0,87.5005,0
48.613,-0.194889133336747,31,0,37.5005,0
41.929,-0.882962465802326,39,0,150.0005,0
55.554,0.519640639350804,36,0,87.5005,0
52.112,0.165309638401294,39,1,45.0005,0
50.266,-0.024723780469362,39,0,62.5005,0
49.12,-0.142696856322976,43,0,62.5005,0
60.148,0.99256237623693,43,1,22.5005,0
48.096,-0.248110843822191,42,1,32.5005,0
51.127,0.0639104414415995,29,1,27.5005,0
38.641,-1.22144019128809,51,1,37.5005,0
44.284,-0.640530883223565,35,1,17.5005,0
53.887,0.348034079623077,49,0,150.0005,0
49.298,-0.124372940527213,45,0,150.0005,0
56.082,0.573994726655086,39,1,45.0005,0
54.152,0.375314066622386,35,1,87.5005,0
44.71,-0.596677017330337,26,0,87.5005,0
63.694,1.35759948529183,36,1,22.5005,0
49.79,-0.0737248137209501,36,1,22.5005,0
55.65,0.529523200678854,40,0,62.5005,0
58.546,0.827647134075072,34,0,27.5005,0
41.18,-0.960067032830561,55,1,17.5005,0
55.717,0.536420404939057,35,1,87.5005,0
54.868,0.449021503194103,44,0,150.0005,0
59.77,0.953649791007728,42,0,150.0005,0
47.56,-0.303288477903811,43,0,37.5005,0
42.582,-0.815740460102143,36,1,22.5005,0
47.339,-0.326038957627763,44,1,22.5005,0
48.138,-0.243787223241168,40,1,12.5005,0
29.662,-2.1457685055024,36,0,45.0005,0
46.848,-0.376584141086859,32,0,45.0005,0
66.337,1.62967875185474,34,0,87.5005,0
48.889,-0.166476769518599,38,0,45.0005,0
46.256,-0.437526602609842,40,1,17.5005,0
29.502,-2.16223944104915,29,1,62.5005,0
48.355,-0.221448516905885,63,1,12.5005,0
46.915,-0.369686936826656,39,1,87.5005,0
54.275,0.387976098323952,37,1,5,0
37.532,-1.33560436329651,46,0,87.5005,0
46.102,-0.453379878073592,38,0,27.5005,0
72.195,2.23272087956021,39,1,150.0005,0
58.808,0.854618291032879,41,1,200.001,0
60.292,1.00738621822901,38,0,87.5005,0
46.809,-0.38059893162638,38,1,150.0005,0
55.74,0.538788101923903,36,0,87.5005,0
62.309,1.21502294946525,42,1,45.0005,0
57.411,0.710806435040298,38,0,87.5005,0
63.546,1.34236386991108,38,0,150.0005,0
51.609,0.113529134776191,49,1,62.5005,0
59.808,0.957561638200081,46,1,62.5005,0
57.265,0.695776706353886,39,0,62.5005,0
50.904,0.0409540750233135,40,1,27.5005,0
67.631,1.7628874430891,37,0,150.0005,0
56.493,0.616304442340806,39,0,62.5005,0
48.332,-0.223816213890731,40,0,62.5005,0
59.587,0.93481115847613,36,0,87.5005,0
45.789,-0.485601145736926,40,0,150.0005,0
52.189,0.173236276133168,37,1,32.5005,0
68.056,1.80663836563516,40,0,45.0005,0
53.578,0.316224585348412,40,0,87.5005,1
48.922,-0.163079639062082,35,1,87.5005,1
44.689,-0.598838827620848,34,0,150.0005,1
48.68,-0.187991929076544,40,1,87.5005,1
48.096,-0.248110843822191,44,0,37.5005,1
46.093,-0.454306368198096,37,1,32.5005,1
58.775,0.851221160576361,31,0,5,1
59.397,0.915251922514361,38,0,150.0005,1
38.318,-1.25469089242309,33,1,87.5005,0
60.064,0.983915135074885,42,0,62.5005,0
44.262,-0.642795636861244,30,0,22.5005,0
53.591,0.317562848861586,37,1,62.5005,0
46.734,-0.38831968266392,44,1,22.5005,0
41.134,-0.964802426800252,27,1,12.5005,0
44.998,-0.567029333346183,37,1,37.5005,0
41.155,-0.962640616509741,39,0,12.5005,0
52.978,0.254458577048091,26,0,62.5005,0
44.758,-0.591735736666311,40,1,45.0005,0
44.076,-0.661943099434343,27,1,27.5005,0
54.924,0.454786330635466,38,1,32.5005,0
34.761,-1.62086037829683,32,1,12.5005,0
41.055,-0.972934951226461,34,1,27.5005,0
39.503,-1.13270302602996,29,1,27.5005,0
47.691,-0.289802899424907,55,0,200.001,0
48.599,-0.196330340197088,29,0,37.5005,0
47.825,-0.276008490904502,38,0,22.5005,0
47.841,-0.274361397349827,30,1,150.0005,0
47.439,-0.315744622911042,33,1,87.5005,0
37.171,-1.37276691162387,38,1,22.5005,0
47.455,-0.314097529356367,34,0,87.5005,0
68.509,1.85327170190191,28,1,45.0005,0
36.372,-1.45501864601047,39,1,27.5005,0
58.942,0.868412699553284,44,0,45.0005,0
40.047,-1.076701845171,41,0,87.5005,0
52.932,0.249723183078399,48,0,62.5005,0
47.804,-0.278170301195013,33,1,62.5005,0
56.484,0.615377952216301,31,0,37.5005,0
56.616,0.628966474042372,38,0,37.5005,0
53.272,0.284723921115248,28,1,62.5005,0
50.522,0.0016297164054418,35,0,150.0005,0
39.626,-1.12004099432839,32,0,32.5005,0
50.856,0.0360127943592877,36,1,45.0005,0
28.853,-2.22904967336066,30,1,45.0005,0
57.396,0.70926228483279,46,1,62.5005,0
51.087,0.0597927075549115,41,0,45.0005,0
49.825,-0.0701217965700977,46,0,12.5005,0
40.168,-1.06424570016377,26,0,27.5005,0
29.147,-2.1987843292935,32,0,45.0005,0
39.622,-1.12045276771706,31,1,32.5005,0
46.581,-0.404070014780501,33,1,37.5005,0
41.36,-0.941537230340464,47,1,32.5005,0
35.652,-1.52913785597085,34,1,17.5005,0
52.681,0.223884402939431,33,1,37.5005,0
55.967,0.562156241730858,38,0,62.5005,0
37.108,-1.37925234249541,42,1,37.5005,0
48.169,-0.240595979478985,34,1,45.0005,0
58.493,0.822191136675211,38,0,32.5005,0
36.484,-1.44348899112774,27,1,12.5005,0
43.517,-0.719488430500809,39,1,27.5005,0
38.547,-1.2311168659218,37,1,62.5005,0
51.092,0.0603074242907471,35,1,62.5005,0
40.55,-1.0249213415459,33,1,62.5005,0
40.01,-1.08051074901619,62,0,45.0005,0
59.43,0.918649052970879,58,0,87.5005,0
36.192,-1.47354844850056,30,1,5,0
35.326,-1.56269738714736,33,1,45.0005,0
41.812,-0.895006837420889,32,0,27.5005,0
56.77,0.644819749506121,31,1,17.5005,0
58.389,0.811485028569822,47,0,22.5005,0
30.428,-2.06691390157232,37,0,32.5005,0
45.227,-0.543455306844894,25,1,62.5005,0
52.8,0.236134661252328,39,1,32.5005,0
48.192,-0.238228282494139,27,1,37.5005,0
50.514,0.000806169628104641,35,1,17.5005,0
55.642,0.528699653901517,30,1,17.5005,0
52.69,0.224810893063936,49,1,45.0005,0
56.021,0.567715182477887,37,0,45.0005,0
39.764,-1.10583481241932,32,0,62.5005,0
47.032,-0.357642565208094,37,0,200.001,0
44.053,-0.664310796419189,38,0,87.5005,0
59.874,0.964355899113117,37,0,87.5005,0
46.177,-0.445659127036051,38,1,62.5005,0
63.014,1.28759800921813,37,0,22.5005,0
40.289,-1.05178955515654,41,1,62.5005,0
57.169,0.685894145025834,42,0,87.5005,0
52.431,0.198148566147631,42,1,37.5005,0
53.115,0.268561815609997,41,0,62.5005,0
48.048,-0.253052124486216,43,0,87.5005,0
25.515,-2.57267456620478,37,0,17.5005,0
47.629,-0.296185386949274,59,1,62.5005,0
55.921,0.557420847761166,51,0,45.0005,0
45.054,-0.561264505904819,40,0,45.0005,0
52.708,0.226663873312946,35,0,87.5005,0
34.799,-1.61694853110448,43,0,45.0005,0
31.734,-1.93246989017195,27,1,62.5005,0
50.487,-0.00197330074540992,40,0,45.0005,0
60.657,1.04496053994504,32,1,37.5005,0
53.19,0.276282566647537,37,0,32.5005,0
45.038,-0.562911599459495,42,1,45.0005,0
54.083,0.368210975667849,28,1,45.0005,0
53.057,0.2625911014743,33,1,27.5005,0
35.339,-1.56135912363419,34,0,87.5005,0
41.549,-0.922080937725863,30,1,37.5005,0
25.953,-2.52758538014555,39,1,37.5005,0
68.14,1.81528560679721,39,0,150.0005,0
49.913,-0.0610627820193845,45,1,7.5005,0
40.442,-1.03603922303996,33,1,37.5005,0
53.053,0.26217932808563,34,1,37.5005,0
27.19,-2.40024445969972,33,1,45.0005,0
42.751,-0.798343034430886,40,0,45.0005,0
49.087,-0.146093986779493,24,1,45.0005,0
43.606,-0.710326472602928,37,1,45.0005,0
44.639,-0.603985994979208,45,1,45.0005,0
49.9,-0.0624010455325579,32,1,27.5005,0
38.239,-1.2628234168493,44,1,62.5005,0
56.453,0.612186708454118,32,1,45.0005,0
49.371,-0.116858076184008,44,0,32.5005,0
35.21,-1.57463881541876,40,0,62.5005,0
67.449,1.74415175390467,48,0,45.0005,0
52.291,0.183736497544222,29,1,37.5005,0
54.221,0.382417157576922,45,0,62.5005,0
41.326,-0.945037304144149,28,1,32.5005,0
54.538,0.415050198628926,34,1,32.5005,0
33.918,-1.70764161995878,43,1,27.5005,0
48.809,-0.174712237291976,42,0,45.0005,0
35.579,-1.53665272031406,38,0,27.5005,0
31.411,-1.96572059130696,43,1,27.5005,0
41.024,-0.976126194988644,38,0,62.5005,0
43.742,-0.696326177388189,28,0,22.5005,0
56.232,0.589436228730166,38,0,37.5005,0
46.738,-0.387907909275251,38,0,62.5005,0
40.047,-1.076701845171,38,0,32.5005,0
53.311,0.288738711654769,53,1,45.0005,0
37.098,-1.38028177596708,30,1,22.5005,0
49.275,-0.126740637512059,36,0,45.0005,0
41.831,-0.893050913824712,37,0,32.5005,0
34.173,-1.68139106643115,39,1,62.5005,0
66.127,1.60806064894963,47,0,45.0005,0
40.569,-1.02296541794972,43,0,45.0005,0
59.528,0.928737500993265,50,0,62.5005,0
60.751,1.05463721457875,42,0,150.0005,0
45.699,-0.494866046981974,35,1,27.5005,0
52.135,0.167677335386139,36,1,32.5005,0
50.585,0.00811514727697578,44,0,62.5005,0
45.628,-0.502175024630845,25,0,45.0005,0
62.751,1.26052390891316,42,0,62.5005,0
55.844,0.549494210029292,37,1,32.5005,0
60.144,0.992150602848261,45,0,87.5005,0
57.263,0.695570819659552,35,0,62.5005,1
68.595,1.86212482975829,38,0,87.5005,0
52.596,0.215134218430219,36,0,87.5005,1
53.253,0.282767997519071,36,0,37.5005,1
54.803,0.442330185628234,32,1,87.5005,1
53.935,0.352975360287103,30,0,87.5005,1
52.859,0.242208318735194,38,0,150.0005,1
41.456,-0.931654669012413,45,0,87.5005,1
34.131,-1.68571468701217,39,0,150.0005,1
53.124,0.269488305734502,39,1,62.5005,1
57.05,0.673643886712937,38,1,87.5005,1
49.028,-0.152167644262358,35,0,150.0005,0
62.424,1.22686143438948,38,1,62.5005,1
49.318,-0.12231407358387,39,0,62.5005,0
38.648,-1.22071958785792,34,1,62.5005,1
62.105,1.19402250664314,44,0,200.001,1
42.864,-0.786710436200993,32,0,87.5005,1
48.686,-0.187374268993541,35,0,62.5005,0
53.835,0.342681025570383,29,0,62.5005,0
60.2,0.997915430289625,45,0,87.5005,0
57.732,0.743851249480969,45,0,87.5005,0
57.402,0.709879944915793,45,0,87.5005,0
46.784,-0.38317251530556,29,0,87.5005,0
40.085,-1.07278999797865,40,1,22.5005,0
55.345,0.498125479792858,43,0,87.5005,1
48.78,-0.177697594359824,38,0,87.5005,1
60.602,1.03929865585084,39,0,62.5005,1
64.825,1.47402841093793,41,0,62.5005,1
50.19,-0.0325474748540694,36,0,150.0005,1
53.687,0.327445410189637,37,0,150.0005,1
70.601,2.06862918417569,37,0,87.5005,1
52.892,0.245605449191711,34,0,45.0005,0
52.75,0.230987493893968,38,0,62.5005,1
63.698,1.3580112586805,37,0,62.5005,1
45.038,-0.562911599459495,36,0,87.5005,1
68.997,1.9035080553195,38,0,87.5005,1
53.349,0.292650558847122,42,0,200.001,1
53.549,0.313239228280563,41,1,87.5005,1
63.321,1.31920161679846,43,0,87.5005,1
55.598,0.52417014662616,48,0,150.0005,1
56.134,0.579347780707781,44,0,87.5005,1
58.143,0.78616096516669,41,0,150.0005,0
56.311,0.597568753156375,45,1,62.5005,1
61.885,1.17137497026636,30,0,150.0005,0
41.862,-0.889859670062529,40,0,45.0005,0
47.41,-0.318729979978892,37,0,87.5005,1
43.727,-0.697870327595697,40,0,87.5005,0
51.369,0.0888227314560622,29,0,45.0005,0
50.731,0.0231448759633874,40,0,200.001,0
53.384,0.296253575997975,33,0,37.5005,1
52.322,0.186927741306406,41,0,32.5005,0
47.61,-0.298141310545451,42,0,62.5005,1
51.171,0.0684399487169561,33,0,62.5005,0
47.743,-0.284449845372213,39,1,45.0005,0
38.454,-1.24069059720835,38,1,62.5005,0
53.073,0.264238195028975,38,0,87.5005,0
60.446,1.02323949369276,40,1,150.0005,1
53.217,0.279062037021052,37,1,200.001,1
69.494,1.9546708988616,48,0,200.001,0
61.758,1.15830116517613,39,0,87.5005,0
55.237,0.4870075982988,47,0,150.0005,1
52.892,0.245605449191711,40,0,150.0005,0
60.582,1.0372397889075,41,1,62.5005,0
65.161,1.50861737558611,50,0,200.001,0
58.109,0.782660891363005,38,0,150.0005,0
39.958,-1.08586380306888,48,1,62.5005,0
52.423,0.197325019370293,40,0,87.5005,0
61.009,1.08119659814789,53,0,62.5005,0
44.251,-0.643928013680083,41,0,62.5005,0
41.053,-0.973140837920796,47,0,45.0005,0
53.43,0.300988969967666,43,0,87.5005,0
62.701,1.2553767415548,39,1,87.5005,0
62.192,1.20297857784669,50,0,150.0005,0
52.514,0.206692863962509,56,0,87.5005,0
57.957,0.76701350259359,39,0,150.0005,0
53.532,0.31148919137872,40,0,37.5005,0
48.605,-0.195712680114085,37,0,17.5005,0
46.807,-0.380804818320714,27,0,45.0005,0
41.777,-0.898609854571741,36,1,45.0005,0
51.926,0.146162175828194,36,0,62.5005,0
58.199,0.791925792608053,40,0,62.5005,0
63.135,1.30005415422536,40,1,45.0005,0
55.698,0.53446448134288,29,1,37.5005,0
52.045,0.158412434141091,29,1,27.5005,0
63.644,1.35245231793347,33,1,32.5005,0
55.894,0.554641377387652,38,1,45.0005,0
55.485,0.512537548396266,32,0,45.0005,0
63.448,1.3322754218887,27,1,37.5005,0
41.462,-0.931037008929409,42,0,32.5005,0
37.075,-1.38264947295193,39,1,37.5005,0
46.124,-0.451115124435913,28,0,27.5005,0
52.377,0.192589625400602,35,1,37.5005,0
48.966,-0.158550131786725,39,0,200.001,1
45.866,-0.477674508005051,36,0,87.5005,1
51.853,0.138647311484988,41,0,62.5005,1
44.038,-0.665854946626697,40,0,150.0005,1
54.373,0.398064546346337,37,0,45.0005,1
44.309,-0.637957299544385,41,0,32.5005,1
58.806,0.854412404338544,41,0,150.0005,1
44.293,-0.63960439309906,46,0,62.5005,1
49.187,-0.135799652062773,38,0,62.5005,1
50.205,-0.0310033246465613,36,0,62.5005,1
53.372,0.295018255831968,38,0,45.0005,1
44.793,-0.588132719515459,38,0,62.5005,1
63.809,1.36943797021606,43,0,62.5005,1
44.138,-0.655560611909977,35,0,87.5005,1
49.279,-0.12632886412339,37,0,62.5005,1
49.343,-0.119740489904689,38,0,200.001,1
60.125,0.990194679252084,40,0,150.0005,1
49.965,-0.0557097279666893,42,0,45.0005,1
56.307,0.597156979767707,43,0,62.5005,1
43.554,-0.715679526655623,40,1,45.0005,1
47.389,-0.320891790269402,36,0,32.5005,1
54.3,0.390549682003131,32,0,37.5005,1
40.181,-1.0629074366506,41,0,62.5005,1
36.766,-1.41445896722659,39,0,150.0005,0
60.694,1.04876944379022,36,0,150.0005,0
49.654,-0.0877251089356892,43,0,87.5005,0
56.322,0.598701129975215,39,1,62.5005,0
55.518,0.515934678852784,34,0,37.5005,0
45.207,-0.545514173788238,40,0,87.5005,0
45.632,-0.501763251242177,30,1,37.5005,0
41.65,-0.911683659661976,38,1,45.0005,0
51.957,0.149353419590377,35,1,45.0005,0
44.593,-0.608721388948899,31,1,87.5005,0
64.335,1.423586170826,44,0,62.5005,0
51.461,0.0982935193954446,42,0,45.0005,0
56.81,0.648937483392809,37,0,150.0005,0
60.771,1.0566960815221,43,0,87.5005,0
54.922,0.454580443941131,42,0,62.5005,0
60.158,0.993591809708602,44,0,87.5005,0
59.388,0.914325432389856,31,0,87.5005,0
61.178,1.09859402381915,36,0,62.5005,0
52.11,0.165103751706959,41,0,87.5005,0
53.685,0.327239523495303,44,0,45.0005,0
45.202,-0.546028890524074,40,0,62.5005,0
60.338,1.0121216121987,38,0,62.5005,0
53.251,0.282562110824736,42,0,150.0005,0
56.163,0.582333137775629,45,0,87.5005,0
61.013,1.08160837153656,36,0,62.5005,0
53.011,0.257855707504608,43,0,87.5005,0
59.962,0.973414913663831,36,0,150.0005,0
59.215,0.896516233329931,42,1,150.0005,0
37.548,-1.33395726974184,43,0,150.0005,0
60.21,0.998944863761297,37,0,87.5005,0
64.479,1.43841001281808,33,0,62.5005,0
60.644,1.04362227643186,38,0,62.5005,0
53.954,0.35493128388328,41,0,62.5005,0
61.746,1.15706584501012,41,0,87.5005,0
54.467,0.407741220980054,38,0,87.5005,0
58.126,0.784410928264847,42,0,87.5005,0
64.921,1.48391097226599,39,0,150.0005,0
59.194,0.894354423039419,34,0,27.5005,0
60.44,1.02262183360975,48,0,62.5005,0
43.704,-0.700238024580542,34,0,45.0005,0
36.363,-1.45594513613497,30,0,62.5005,0
62.639,1.24899425403043,32,0,45.0005,0
45.442,-0.521322487203945,37,1,62.5005,0
32.698,-1.83323250350277,41,0,45.0005,0
61.247,1.10569711477369,39,0,150.0005,0
33.879,-1.7116564104983,33,0,45.0005,0
42.154,-0.859800212689705,45,0,62.5005,0
55.214,0.484639901313954,36,0,62.5005,0
64.164,1.40598285846041,45,0,62.5005,0
56.461,0.613010255231455,39,0,87.5005,0
67.579,1.75753438903641,36,1,87.5005,0
48.108,-0.246875523656184,44,1,22.5005,0
59.24,0.899089817009111,40,0,87.5005,0
59.939,0.971047216678985,27,1,27.5005,0
62.092,1.19268424312997,38,1,45.0005,0
50.384,-0.0125764655036319,42,1,62.5005,0
49.719,-0.0810337913698213,39,0,62.5005,0
40.212,-1.05971619288841,46,0,62.5005,0
70.044,2.01128973980356,34,0,150.0005,0
55.74,0.538788101923903,33,1,62.5005,0
56.747,0.642452052521275,37,1,32.5005,0
43.379,-0.733694612409883,28,1,27.5005,0
43.231,-0.748930227790629,33,1,62.5005,0
61.28,1.1090942452302,47,0,62.5005,0
55.629,0.527361390388343,27,0,45.0005,0
45.106,-0.555911451852125,38,1,62.5005,0
75.408,2.56347785400844,33,0,62.5005,0
70.942,2.10373286555971,42,0,87.5005,0
55.441,0.50800804112091,32,1,45.0005,0
54.703,0.432035850911515,43,0,37.5005,0
45.968,-0.467174286593996,42,1,37.5005,0
50.255,-0.0258561572882008,40,0,62.5005,0
48.388,-0.218051386449368,47,0,62.5005,0
39.144,-1.16965968766298,35,1,17.5005,0
